station,valid, drct ,  sknt
ABI,2013-07-05 16:52,210.00,14.00
ABI,2013-07-05 17:52,170.00,12.00
ABI,2013-07-05 18:52,170.00,12.00
ABI,2013-07-05 19:52,180.00,13.00
ABI,2013-07-05 20:52,160.00,10.00
ABI,2013-07-05 21:52,130.00,13.00
ABI,2013-07-05 22:52,160.00,15.00
ABI,2013-07-05 23:52,160.00,8.00
ABI,2013-07-06 00:52,150.00,8.00
ABI,2013-07-06 01:52,140.00,8.00
ABI,2013-07-06 02:52,130.00,10.00
ABI,2013-07-06 03:52,130.00,11.00
ABI,2013-07-06 04:52,140.00,9.00
ABI,2013-07-06 05:52,150.00,10.00
ABI,2013-07-06 06:52,160.00,9.00
ABI,2013-07-06 07:52,150.00,11.00
ABI,2013-07-06 08:52,150.00,9.00
ABI,2013-07-06 09:52,160.00,10.00
ABI,2013-07-06 10:52,170.00,10.00
ABI,2013-07-06 11:52,170.00,9.00
ABI,2013-07-06 12:52,170.00,9.00
ABI,2013-07-06 13:52,180.00,11.00
ABI,2013-07-06 14:52,180.00,14.00
ABI,2013-07-06 15:52,190.00,10.00
ABI,2013-07-06 16:52,190.00,10.00
ABI,2013-07-06 17:52,150.00,11.00
ABI,2013-07-06 18:52,160.00,9.00
ABI,2013-07-06 19:52,150.00,14.00
ABI,2013-07-06 20:52,130.00,15.00
ABI,2013-07-06 21:52,120.00,17.00
ABI,2013-07-06 22:52,160.00,13.00
ABI,2013-07-06 23:52,160.00,12.00
ABI,2013-07-07 00:52,150.00,12.00
ABI,2013-07-07 01:52,140.00,14.00
ABI,2013-07-07 02:52,130.00,9.00
ABI,2013-07-07 03:52,120.00,11.00
ABI,2013-07-07 04:52,130.00,11.00
ABI,2013-07-07 05:52,130.00,11.00
ABI,2013-07-07 06:52,140.00,12.00
ABI,2013-07-07 07:52,140.00,7.00
ABI,2013-07-07 08:52,140.00,7.00
ABI,2013-07-07 09:52,160.00,10.00
ABI,2013-07-07 10:52,150.00,10.00
ABI,2013-07-07 11:52,170.00,6.00
ABI,2013-07-07 12:52,170.00,5.00
ABI,2013-07-07 13:52,180.00,10.00
ABI,2013-07-07 14:52,180.00,9.00
ABI,2013-07-07 15:52,180.00,9.00
ABI,2013-07-07 16:52,170.00,8.00
ABI,2013-07-07 17:52,170.00,8.00
ABI,2013-07-07 18:52,150.00,11.00
ABI,2013-07-07 19:52,130.00,15.00
ABI,2013-07-07 20:52,140.00,13.00
ABI,2013-07-07 21:52,120.00,12.00
ABI,2013-07-07 22:52,130.00,13.00
ABI,2013-07-07 23:52,120.00,12.00
ABI,2013-07-08 00:52,110.00,14.00
ABI,2013-07-08 01:52,120.00,9.00
ABI,2013-07-08 02:52,110.00,8.00
ABI,2013-07-08 03:52,110.00,6.00
ABI,2013-07-08 04:52,110.00,5.00
ABI,2013-07-08 05:52,140.00,13.00
ABI,2013-07-08 06:52,160.00,9.00
ABI,2013-07-08 07:52,160.00,7.00
ABI,2013-07-08 08:52,150.00,7.00
ABI,2013-07-08 09:52,150.00,8.00
ABI,2013-07-08 10:52,160.00,5.00
ABI,2013-07-08 11:52,150.00,5.00
ABI,2013-07-08 12:52,150.00,10.00
ABI,2013-07-08 13:52,180.00,8.00
ABI,2013-07-08 14:52,200.00,7.00
ABI,2013-07-08 15:52,200.00,9.00
ABI,2013-07-08 16:52,170.00,8.00
ABI,2013-07-08 17:52,nan,5.00
ABI,2013-07-08 18:52,170.00,10.00
ABI,2013-07-08 19:52,140.00,9.00
ABI,2013-07-08 20:52,100.00,7.00
ABI,2013-07-08 21:52,130.00,12.00
ABI,2013-07-08 22:52,140.00,6.00
ABI,2013-07-08 23:52,160.00,12.00
ABI,2013-07-09 00:52,170.00,16.00
ABI,2013-07-09 01:52,170.00,15.00
ABI,2013-07-09 02:52,160.00,11.00
ABI,2013-07-09 03:52,170.00,11.00
ABI,2013-07-09 04:52,160.00,9.00
ABI,2013-07-09 05:52,170.00,10.00
ABI,2013-07-09 06:52,180.00,10.00
ABI,2013-07-09 07:52,180.00,8.00
ABI,2013-07-09 08:52,180.00,9.00
ABI,2013-07-09 09:52,180.00,8.00
ABI,2013-07-09 10:52,190.00,9.00
ABI,2013-07-09 11:52,190.00,7.00
ABI,2013-07-09 12:52,190.00,9.00
ABI,2013-07-09 13:52,190.00,14.00
ABI,2013-07-09 14:52,210.00,13.00
ABI,2013-07-09 15:52,210.00,14.00
ABI,2013-07-09 16:52,210.00,12.00
ABI,2013-07-09 17:52,210.00,15.00
ABI,2013-07-09 18:52,210.00,16.00
ABI,2013-07-09 19:52,210.00,11.00
ABI,2013-07-09 20:52,190.00,12.00
ABI,2013-07-09 21:52,190.00,10.00
ABI,2013-07-09 22:52,200.00,10.00
ABI,2013-07-09 23:52,190.00,8.00
ABI,2013-07-10 00:52,180.00,10.00
ABI,2013-07-10 01:52,170.00,8.00
ABI,2013-07-10 02:52,160.00,6.00
ABI,2013-07-10 03:52,170.00,7.00
ABI,2013-07-10 04:52,170.00,5.00
ABI,2013-07-10 05:52,170.00,5.00
ABI,2013-07-10 06:52,180.00,6.00
ABI,2013-07-10 07:52,180.00,4.00
ABI,2013-07-10 08:52,190.00,6.00
ABI,2013-07-10 09:52,190.00,8.00
ABI,2013-07-10 10:52,210.00,7.00
ABI,2013-07-10 11:52,200.00,8.00
ABI,2013-07-10 12:52,190.00,10.00
ABI,2013-07-10 13:52,210.00,13.00
ABI,2013-07-10 14:52,210.00,12.00
ABI,2013-07-10 15:52,200.00,12.00
ABI,2013-07-10 16:52,230.00,11.00
ABI,2013-07-10 17:52,210.00,7.00
ABI,2013-07-10 18:52,220.00,5.00
ABI,2013-07-10 19:52,180.00,7.00
ABI,2013-07-10 20:52,140.00,4.00
ABI,2013-07-10 21:52,130.00,10.00
ABI,2013-07-10 22:52,160.00,4.00
ABI,2013-07-10 23:52,140.00,9.00
ABI,2013-07-11 00:52,150.00,7.00
ABI,2013-07-11 01:52,150.00,5.00
ABI,2013-07-11 02:52,140.00,5.00
ABI,2013-07-11 03:52,150.00,5.00
ABI,2013-07-11 04:52,150.00,7.00
ABI,2013-07-11 05:52,150.00,7.00
ABI,2013-07-11 06:52,170.00,7.00
ABI,2013-07-11 07:52,180.00,7.00
ABI,2013-07-11 08:52,180.00,7.00
ABI,2013-07-11 09:52,180.00,6.00
ABI,2013-07-11 10:52,190.00,7.00
ABI,2013-07-11 11:52,190.00,7.00
ABI,2013-07-11 12:52,200.00,5.00
ABI,2013-07-11 13:52,210.00,7.00
ABI,2013-07-11 14:52,230.00,6.00
ABI,2013-07-11 15:52,200.00,5.00
ABI,2013-07-11 16:52,180.00,5.00
ABI,2013-07-11 17:52,nan,3.00
ABI,2013-07-11 18:52,0.00,0.00
ABI,2013-07-11 19:52,170.00,9.00
ABI,2013-07-11 20:52,130.00,5.00
ABI,2013-07-11 21:52,30.00,12.00
ABI,2013-07-11 22:52,70.00,9.00
ABI,2013-07-11 23:52,90.00,8.00
ABI,2013-07-12 00:52,100.00,6.00
ABI,2013-07-12 01:52,80.00,11.00
ABI,2013-07-12 02:52,100.00,10.00
ABI,2013-07-12 03:52,110.00,12.00
ABI,2013-07-12 04:52,130.00,11.00
ABI,2013-07-12 05:52,150.00,9.00
ABI,2013-07-12 06:52,150.00,9.00
ABI,2013-07-12 07:52,160.00,4.00
ABI,2013-07-12 08:52,160.00,6.00
ABI,2013-07-12 09:52,160.00,5.00
ABI,2013-07-12 10:52,150.00,5.00
ABI,2013-07-12 11:52,160.00,6.00
ABI,2013-07-12 12:52,170.00,5.00
ABI,2013-07-12 13:52,200.00,10.00
ABI,2013-07-12 14:52,190.00,8.00
ABI,2013-07-12 15:52,250.00,6.00
ABI,2013-07-12 16:52,nan,4.00
ABI,2013-07-12 17:52,170.00,9.00
ABI,2013-07-12 18:52,160.00,11.00
ABI,2013-07-12 19:52,160.00,13.00
ABI,2013-07-12 20:52,150.00,14.00
ABI,2013-07-12 21:52,140.00,12.00
ABI,2013-07-12 22:52,130.00,12.00
ABI,2013-07-12 23:52,120.00,14.00
ABI,2013-07-13 00:52,160.00,11.00
ABI,2013-07-13 01:52,150.00,6.00
ABI,2013-07-13 02:52,130.00,6.00
ABI,2013-07-13 03:52,120.00,8.00
ABI,2013-07-13 04:52,130.00,7.00
ABI,2013-07-13 05:52,150.00,6.00
ABI,2013-07-13 06:52,160.00,7.00
ABI,2013-07-13 07:52,150.00,6.00
ABI,2013-07-13 08:52,160.00,6.00
ABI,2013-07-13 09:52,170.00,3.00
ABI,2013-07-13 10:52,110.00,5.00
ABI,2013-07-13 11:52,140.00,4.00
ABI,2013-07-13 12:52,210.00,3.00
ABI,2013-07-13 13:52,230.00,4.00
ABI,2013-07-13 14:52,220.00,8.00
ABI,2013-07-13 15:52,200.00,7.00
ABI,2013-07-13 16:52,250.00,5.00
ABI,2013-07-13 17:52,220.00,5.00
ABI,2013-07-13 18:52,nan,5.00
ABI,2013-07-13 19:52,nan,3.00
ABI,2013-07-13 20:52,0.00,0.00
ABI,2013-07-13 21:52,120.00,3.00
ABI,2013-07-13 22:52,80.00,9.00
ABI,2013-07-13 23:52,150.00,7.00
ABI,2013-07-14 00:52,180.00,4.00
ABI,2013-07-14 01:52,140.00,7.00
ABI,2013-07-14 02:52,130.00,7.00
ABI,2013-07-14 03:52,130.00,6.00
ABI,2013-07-14 04:52,120.00,12.00
ABI,2013-07-14 05:52,130.00,13.00
ABI,2013-07-14 06:52,140.00,10.00
ABI,2013-07-14 07:52,150.00,9.00
ABI,2013-07-14 08:52,160.00,13.00
ABI,2013-07-14 09:52,160.00,9.00
ABI,2013-07-14 10:52,180.00,7.00
ABI,2013-07-14 11:52,210.00,3.00
ABI,2013-07-14 12:52,180.00,6.00
ABI,2013-07-14 13:52,80.00,8.00
ABI,2013-07-14 14:52,80.00,12.00
ABI,2013-07-14 15:52,110.00,8.00
ABI,2013-07-14 16:52,70.00,15.00
ABI,2013-07-14 17:52,80.00,16.00
ABI,2013-07-14 18:52,90.00,20.00
ABI,2013-07-14 19:52,90.00,20.00
ABI,2013-07-14 20:52,100.00,17.00
ABI,2013-07-14 21:52,90.00,19.00
ABI,2013-07-14 22:52,110.00,18.00
ABI,2013-07-14 23:52,60.00,13.00
ABI,2013-07-15 00:52,80.00,15.00
ABI,2013-07-15 01:52,20.00,9.00
ABI,2013-07-15 02:52,80.00,9.00
ABI,2013-07-15 03:03,100.00,12.00
ABI,2013-07-15 03:11,90.00,11.00
ABI,2013-07-15 03:36,90.00,13.00
ABI,2013-07-15 03:52,90.00,13.00
ABI,2013-07-15 04:48,60.00,9.00
ABI,2013-07-15 04:52,80.00,11.00
ABI,2013-07-15 04:59,80.00,10.00
ABI,2013-07-15 05:29,20.00,6.00
ABI,2013-07-15 05:35,80.00,13.00
ABI,2013-07-15 05:52,20.00,9.00
ABI,2013-07-15 05:56,10.00,7.00
ABI,2013-07-15 06:09,20.00,9.00
ABI,2013-07-15 06:52,30.00,7.00
ABI,2013-07-15 07:17,30.00,6.00
ABI,2013-07-15 07:30,20.00,7.00
ABI,2013-07-15 07:52,50.00,5.00
ABI,2013-07-15 08:12,0.00,0.00
ABI,2013-07-15 08:24,30.00,4.00
ABI,2013-07-15 08:38,20.00,4.00
ABI,2013-07-15 08:44,40.00,6.00
ABI,2013-07-15 08:52,40.00,5.00
ABI,2013-07-15 09:12,30.00,4.00
ABI,2013-07-15 09:20,40.00,5.00
ABI,2013-07-15 09:27,60.00,8.00
ABI,2013-07-15 09:52,40.00,5.00
ABI,2013-07-15 10:01,40.00,6.00
ABI,2013-07-15 10:52,40.00,5.00
ABI,2013-07-15 10:56,50.00,5.00
ABI,2013-07-15 11:15,50.00,6.00
ABI,2013-07-15 11:52,10.00,5.00
ABI,2013-07-15 11:59,20.00,4.00
ABI,2013-07-15 12:19,10.00,5.00
ABI,2013-07-15 12:34,10.00,6.00
ABI,2013-07-15 12:45,20.00,7.00
ABI,2013-07-15 12:52,20.00,7.00
ABI,2013-07-15 13:52,20.00,8.00
ABI,2013-07-15 14:17,30.00,9.00
ABI,2013-07-15 14:19,30.00,8.00
ABI,2013-07-15 14:52,30.00,7.00
ABI,2013-07-15 14:54,30.00,6.00
ABI,2013-07-15 15:16,30.00,6.00
ABI,2013-07-15 15:52,40.00,6.00
ABI,2013-07-15 16:09,10.00,6.00
ABI,2013-07-15 16:31,30.00,6.00
ABI,2013-07-15 16:38,30.00,4.00
ABI,2013-07-15 16:52,20.00,5.00
ABI,2013-07-15 17:35,30.00,6.00
ABI,2013-07-15 17:52,30.00,9.00
ABI,2013-07-15 18:01,50.00,6.00
ABI,2013-07-15 18:13,40.00,8.00
ABI,2013-07-15 18:28,20.00,7.00
ABI,2013-07-15 18:46,20.00,7.00
ABI,2013-07-15 18:52,40.00,4.00
ABI,2013-07-15 19:24,20.00,6.00
ABI,2013-07-15 19:32,30.00,7.00
ABI,2013-07-15 19:52,20.00,5.00
ABI,2013-07-15 20:24,30.00,7.00
ABI,2013-07-15 20:31,20.00,7.00
ABI,2013-07-15 20:52,40.00,6.00
ABI,2013-07-15 21:28,350.00,10.00
ABI,2013-07-15 21:37,350.00,10.00
ABI,2013-07-15 21:45,360.00,9.00
ABI,2013-07-15 21:52,10.00,9.00
ABI,2013-07-15 22:26,360.00,8.00
ABI,2013-07-15 22:47,360.00,9.00
ABI,2013-07-15 22:52,360.00,8.00
ABI,2013-07-15 23:06,350.00,11.00
ABI,2013-07-15 23:52,350.00,10.00
ABI,2013-07-16 00:25,350.00,11.00
ABI,2013-07-16 00:50,360.00,10.00
ABI,2013-07-16 00:52,360.00,10.00
ABI,2013-07-16 01:52,10.00,8.00
ABI,2013-07-16 01:59,360.00,10.00
ABI,2013-07-16 02:52,350.00,11.00
ABI,2013-07-16 03:52,200.00,5.00
ABI,2013-07-16 04:52,180.00,3.00
ABI,2013-07-16 05:33,0.00,0.00
ABI,2013-07-16 05:52,0.00,0.00
ABI,2013-07-16 06:52,0.00,0.00
ABI,2013-07-16 07:06,0.00,0.00
ABI,2013-07-16 07:52,0.00,0.00
ABI,2013-07-16 07:59,0.00,0.00
ABI,2013-07-16 08:23,0.00,0.00
ABI,2013-07-16 08:43,130.00,6.00
ABI,2013-07-16 08:52,140.00,10.00
ABI,2013-07-16 09:38,80.00,5.00
ABI,2013-07-16 09:50,50.00,3.00
ABI,2013-07-16 09:52,0.00,0.00
ABI,2013-07-16 09:58,0.00,0.00
ABI,2013-07-16 10:09,230.00,5.00
ABI,2013-07-16 10:18,180.00,9.00
ABI,2013-07-16 10:29,180.00,10.00
ABI,2013-07-16 10:38,170.00,8.00
ABI,2013-07-16 10:49,190.00,4.00
ABI,2013-07-16 10:52,190.00,4.00
ABI,2013-07-16 11:04,0.00,0.00
ABI,2013-07-16 11:24,0.00,0.00
ABI,2013-07-16 11:52,80.00,4.00
ABI,2013-07-16 12:02,90.00,3.00
ABI,2013-07-16 12:52,130.00,4.00
ABI,2013-07-16 13:52,100.00,3.00
ABI,2013-07-16 14:11,100.00,5.00
ABI,2013-07-16 14:27,100.00,6.00
ABI,2013-07-16 14:39,100.00,6.00
ABI,2013-07-16 14:52,100.00,6.00
ABI,2013-07-16 15:24,120.00,6.00
ABI,2013-07-16 15:52,140.00,11.00
ABI,2013-07-16 16:52,130.00,10.00
ABI,2013-07-16 17:15,130.00,11.00
ABI,2013-07-16 17:52,140.00,9.00
ABI,2013-07-16 18:33,120.00,10.00
ABI,2013-07-16 18:45,120.00,7.00
ABI,2013-07-16 18:52,140.00,7.00
ABI,2013-07-16 19:52,150.00,6.00
ABI,2013-07-16 20:22,110.00,10.00
ABI,2013-07-16 20:34,120.00,11.00
ABI,2013-07-16 20:43,0.00,0.00
ABI,2013-07-16 20:52,100.00,6.00
ABI,2013-07-16 20:59,100.00,6.00
ABI,2013-07-16 21:52,100.00,12.00
ABI,2013-07-16 22:52,110.00,6.00
ABI,2013-07-16 23:52,60.00,3.00
ABI,2013-07-17 00:52,30.00,3.00
ABI,2013-07-17 01:52,70.00,6.00
ABI,2013-07-17 02:52,100.00,11.00
ABI,2013-07-17 03:52,80.00,7.00
ABI,2013-07-17 04:52,90.00,4.00
ABI,2013-07-17 05:52,120.00,14.00
ABI,2013-07-17 06:52,140.00,4.00
ABI,2013-07-17 07:52,110.00,5.00
ABI,2013-07-17 08:52,130.00,3.00
ABI,2013-07-17 09:52,80.00,4.00
ABI,2013-07-17 10:52,0.00,0.00
ABI,2013-07-17 11:52,100.00,4.00
ABI,2013-07-17 12:40,80.00,4.00
ABI,2013-07-17 12:52,80.00,5.00
ABI,2013-07-17 13:52,80.00,6.00
ABI,2013-07-17 14:52,90.00,7.00
ABI,2013-07-17 14:59,90.00,7.00
ABI,2013-07-17 15:10,100.00,8.00
ABI,2013-07-17 15:27,100.00,6.00
ABI,2013-07-17 15:52,80.00,6.00
ABI,2013-07-17 16:52,80.00,6.00
ABI,2013-07-17 17:48,100.00,7.00
ABI,2013-07-17 17:52,100.00,10.00
ABI,2013-07-17 18:09,100.00,15.00
ABI,2013-07-17 18:52,120.00,9.00
ABI,2013-07-17 19:52,90.00,7.00
ABI,2013-07-17 20:52,70.00,10.00
ABI,2013-07-17 21:34,80.00,9.00
ABI,2013-07-17 21:52,80.00,11.00
ABI,2013-07-17 22:52,70.00,6.00
ABI,2013-07-17 23:52,60.00,6.00
ABI,2013-07-18 00:52,80.00,9.00
ABI,2013-07-18 01:52,110.00,15.00
ABI,2013-07-18 02:52,180.00,4.00
ABI,2013-07-18 03:52,0.00,0.00
ABI,2013-07-18 04:52,120.00,4.00
ABI,2013-07-18 05:06,120.00,4.00
ABI,2013-07-18 05:34,150.00,4.00
ABI,2013-07-18 05:52,130.00,3.00
ABI,2013-07-18 06:52,140.00,3.00
ABI,2013-07-18 07:52,150.00,4.00
ABI,2013-07-18 08:52,160.00,3.00
ABI,2013-07-18 09:15,160.00,6.00
ABI,2013-07-18 09:31,160.00,7.00
ABI,2013-07-18 09:52,160.00,5.00
ABI,2013-07-18 10:02,160.00,5.00
ABI,2013-07-18 10:52,140.00,4.00
ABI,2013-07-18 11:52,150.00,3.00
ABI,2013-07-18 12:52,0.00,0.00
ABI,2013-07-18 13:52,160.00,7.00
ABI,2013-07-18 14:52,160.00,5.00
ABI,2013-07-18 15:40,200.00,6.00
ABI,2013-07-18 15:52,180.00,6.00
ABI,2013-07-18 16:08,160.00,7.00
ABI,2013-07-18 16:15,150.00,9.00
ABI,2013-07-18 16:52,180.00,7.00
ABI,2013-07-18 17:52,130.00,10.00
ABI,2013-07-18 18:52,140.00,10.00
ABI,2013-07-18 19:52,170.00,7.00
ABI,2013-07-18 20:52,160.00,10.00
ABI,2013-07-18 21:52,130.00,10.00
ABI,2013-07-18 22:52,160.00,9.00
ABI,2013-07-18 23:52,190.00,7.00
ABI,2013-07-19 00:52,220.00,7.00
ABI,2013-07-19 01:52,0.00,0.00
ABI,2013-07-19 02:52,210.00,3.00
ABI,2013-07-19 03:52,150.00,4.00
ABI,2013-07-19 04:52,150.00,3.00
ABI,2013-07-19 05:52,210.00,3.00
ABI,2013-07-19 06:52,0.00,0.00
ABI,2013-07-19 07:52,0.00,0.00
ABI,2013-07-19 08:52,0.00,0.00
ABI,2013-07-19 09:52,0.00,0.00
ABI,2013-07-19 10:52,160.00,3.00
ABI,2013-07-19 11:52,0.00,0.00
ABI,2013-07-19 12:52,200.00,4.00
ABI,2013-07-19 13:52,0.00,0.00
ABI,2013-07-19 14:52,230.00,5.00
ABI,2013-07-19 15:52,210.00,6.00
ABI,2013-07-19 16:52,190.00,4.00
ABI,2013-07-19 17:52,220.00,7.00
ABI,2013-07-19 18:52,220.00,6.00
ABI,2013-07-19 19:52,160.00,3.00
ABI,2013-07-19 20:52,180.00,4.00
ABI,2013-07-19 21:52,190.00,7.00
ABI,2013-07-19 22:52,180.00,6.00
ABI,2013-07-19 23:52,150.00,4.00
ABI,2013-07-20 00:52,150.00,4.00
ABI,2013-07-20 01:52,160.00,5.00
ABI,2013-07-20 02:52,180.00,5.00
ABI,2013-07-20 03:52,160.00,5.00
ABI,2013-07-20 04:52,160.00,5.00
ABI,2013-07-20 05:52,140.00,6.00
ABI,2013-07-20 06:52,150.00,6.00
ABI,2013-07-20 07:52,140.00,7.00
ABI,2013-07-20 08:52,160.00,5.00
ABI,2013-07-20 09:52,140.00,7.00
ABI,2013-07-20 10:52,150.00,5.00
ABI,2013-07-20 11:52,160.00,7.00
ABI,2013-07-20 12:52,200.00,6.00
ABI,2013-07-20 13:52,210.00,8.00
ABI,2013-07-20 14:52,210.00,9.00
ABI,2013-07-20 15:52,240.00,7.00
ABI,2013-07-20 16:52,190.00,8.00
ABI,2013-07-20 17:52,140.00,3.00
ABI,2013-07-20 18:52,0.00,0.00
ABI,2013-07-20 19:52,190.00,5.00
ABI,2013-07-20 20:52,230.00,6.00
ABI,2013-07-20 21:52,170.00,7.00
ABI,2013-07-20 22:52,150.00,9.00
ABI,2013-07-20 23:52,170.00,6.00
ABI,2013-07-21 00:52,160.00,5.00
ABI,2013-07-21 01:52,140.00,5.00
ABI,2013-07-21 02:52,160.00,5.00
ABI,2013-07-21 03:52,160.00,6.00
ABI,2013-07-21 04:52,160.00,6.00
ABI,2013-07-21 05:52,150.00,4.00
ABI,2013-07-21 06:52,180.00,6.00
ABI,2013-07-21 07:52,190.00,4.00
ABI,2013-07-21 08:52,170.00,6.00
ABI,2013-07-21 09:52,170.00,4.00
ABI,2013-07-21 10:52,190.00,7.00
ABI,2013-07-21 11:52,190.00,7.00
ABI,2013-07-21 12:52,190.00,7.00
ABI,2013-07-21 13:52,200.00,10.00
ABI,2013-07-21 14:52,210.00,9.00
ABI,2013-07-21 15:52,220.00,5.00
ABI,2013-07-21 16:52,200.00,9.00
ABI,2013-07-21 17:52,210.00,11.00
ABI,2013-07-21 18:52,190.00,9.00
ABI,2013-07-21 19:52,200.00,9.00
ABI,2013-07-21 20:52,160.00,7.00
ABI,2013-07-21 21:52,nan,nan
ABI,2013-07-21 22:52,140.00,8.00
ABI,2013-07-21 23:52,170.00,8.00
ABI,2013-07-22 00:52,150.00,6.00
ABI,2013-07-22 01:52,150.00,7.00
ABI,2013-07-22 02:52,160.00,7.00
ABI,2013-07-22 03:52,180.00,7.00
ABI,2013-07-22 04:52,170.00,6.00
ABI,2013-07-22 05:52,160.00,5.00
ABI,2013-07-22 06:52,170.00,4.00
ABI,2013-07-22 07:52,160.00,5.00
ABI,2013-07-22 08:52,190.00,8.00
ABI,2013-07-22 09:52,190.00,8.00
ABI,2013-07-22 10:52,180.00,5.00
ABI,2013-07-22 11:52,170.00,6.00
ABI,2013-07-22 12:52,170.00,4.00
ABI,2013-07-22 13:52,190.00,10.00
ABI,2013-07-22 14:13,200.00,11.00
ABI,2013-07-22 14:52,200.00,11.00
ABI,2013-07-22 15:20,200.00,13.00
ABI,2013-07-22 15:29,200.00,14.00
ABI,2013-07-22 15:52,210.00,13.00
ABI,2013-07-22 16:33,210.00,13.00
ABI,2013-07-22 16:52,220.00,14.00
ABI,2013-07-22 17:52,200.00,13.00
ABI,2013-07-22 18:52,180.00,11.00
ABI,2013-07-22 19:52,180.00,11.00
ABI,2013-07-22 20:52,190.00,14.00
ABI,2013-07-22 21:52,200.00,9.00
ABI,2013-07-22 22:52,190.00,9.00
ABI,2013-07-22 23:52,180.00,12.00
ABI,2013-07-23 00:52,160.00,10.00
ABI,2013-07-23 01:52,160.00,7.00
ABI,2013-07-23 02:52,170.00,5.00
ABI,2013-07-23 03:52,140.00,6.00
ABI,2013-07-23 04:52,140.00,6.00
ABI,2013-07-23 05:52,150.00,6.00
ABI,2013-07-23 06:52,160.00,5.00
ABI,2013-07-23 07:52,190.00,7.00
ABI,2013-07-23 08:52,150.00,5.00
ABI,2013-07-23 09:52,170.00,7.00
ABI,2013-07-23 10:52,170.00,7.00
ABI,2013-07-23 11:52,170.00,8.00
ABI,2013-07-23 12:52,180.00,8.00
ABI,2013-07-23 13:52,190.00,12.00
ABI,2013-07-23 14:28,190.00,11.00
ABI,2013-07-23 14:52,190.00,15.00
ABI,2013-07-23 15:06,200.00,16.00
ABI,2013-07-23 15:52,190.00,11.00
ABI,2013-07-23 16:52,200.00,12.00
ABI,2013-07-23 17:52,190.00,9.00
ABI,2013-07-23 18:52,200.00,12.00
ABI,2013-07-23 19:52,170.00,12.00
ABI,2013-07-23 20:52,170.00,10.00
ABI,2013-07-23 21:52,210.00,10.00
ABI,2013-07-23 22:52,180.00,12.00
ABI,2013-07-23 23:52,170.00,12.00
ABI,2013-07-24 00:52,190.00,12.00
ABI,2013-07-24 01:52,170.00,7.00
ABI,2013-07-24 02:52,160.00,5.00
ABI,2013-07-24 03:52,170.00,6.00
ABI,2013-07-24 04:52,170.00,6.00
ABI,2013-07-24 05:52,160.00,6.00
ABI,2013-07-24 06:52,200.00,6.00
ABI,2013-07-24 07:52,190.00,4.00
ABI,2013-07-24 08:52,170.00,4.00
ABI,2013-07-24 09:52,170.00,7.00
ABI,2013-07-24 10:52,170.00,6.00
ABI,2013-07-24 11:52,170.00,6.00
ABI,2013-07-24 12:52,190.00,6.00
ABI,2013-07-24 13:52,210.00,6.00
ABI,2013-07-24 14:52,200.00,9.00
ABI,2013-07-24 15:52,220.00,9.00
ABI,2013-07-24 16:52,nan,5.00
ABI,2013-07-24 17:52,170.00,8.00
ABI,2013-07-24 18:52,130.00,9.00
ABI,2013-07-24 19:52,150.00,9.00
ABI,2013-07-24 20:52,140.00,10.00
ABI,2013-07-24 21:52,150.00,9.00
ABI,2013-07-24 22:52,120.00,6.00
ABI,2013-07-24 23:52,120.00,9.00
ABI,2013-07-25 00:52,120.00,6.00
ABI,2013-07-25 01:52,130.00,5.00
ABI,2013-07-25 02:52,110.00,7.00
ABI,2013-07-25 03:52,120.00,6.00
ABI,2013-07-25 04:52,130.00,7.00
ABI,2013-07-25 05:52,140.00,8.00
ABI,2013-07-25 06:52,110.00,8.00
ABI,2013-07-25 07:52,120.00,4.00
ABI,2013-07-25 08:52,150.00,4.00
ABI,2013-07-25 09:52,130.00,4.00
ABI,2013-07-25 10:52,140.00,5.00
ABI,2013-07-25 11:52,130.00,5.00
ABI,2013-07-25 12:52,150.00,5.00
ABI,2013-07-25 13:52,180.00,6.00
ABI,2013-07-25 14:52,200.00,8.00
ABI,2013-07-25 15:52,250.00,8.00
ABI,2013-07-25 16:52,180.00,4.00
ABI,2013-07-25 17:52,0.00,0.00
ABI,2013-07-25 18:52,100.00,9.00
ABI,2013-07-25 19:52,120.00,7.00
ABI,2013-07-25 20:52,100.00,7.00
ABI,2013-07-25 21:52,130.00,11.00
ABI,2013-07-25 22:52,120.00,10.00
ABI,2013-07-25 23:52,120.00,10.00
ABI,2013-07-26 00:52,120.00,10.00
ABI,2013-07-26 01:52,110.00,9.00
ABI,2013-07-26 02:52,130.00,12.00
ABI,2013-07-26 03:52,140.00,9.00
ABI,2013-07-26 04:52,140.00,9.00
ABI,2013-07-26 05:52,150.00,9.00
ABI,2013-07-26 06:52,160.00,10.00
ABI,2013-07-26 07:52,160.00,9.00
ABI,2013-07-26 08:52,190.00,8.00
ABI,2013-07-26 09:52,180.00,6.00
ABI,2013-07-26 10:52,200.00,6.00
ABI,2013-07-26 11:52,190.00,7.00
ABI,2013-07-26 12:52,220.00,10.00
ABI,2013-07-26 13:52,220.00,9.00
ABI,2013-07-26 14:52,320.00,6.00
ABI,2013-07-26 15:52,250.00,7.00
ABI,2013-07-26 16:52,210.00,4.00
ABI,2013-07-26 17:52,nan,5.00
ABI,2013-07-26 18:52,320.00,10.00
ABI,2013-07-26 19:52,330.00,14.00
ABI,2013-07-26 20:52,350.00,15.00
ABI,2013-07-26 21:52,10.00,13.00
