station,valid, drct ,  sknt
SJT,2013-07-29 14:51,190.00,15.00
SJT,2013-07-29 15:51,180.00,10.00
SJT,2013-07-29 16:51,170.00,12.00
SJT,2013-07-29 17:51,170.00,14.00
SJT,2013-07-29 18:51,180.00,15.00
SJT,2013-07-29 19:51,210.00,15.00
SJT,2013-07-29 20:51,170.00,11.00
SJT,2013-07-29 21:51,170.00,9.00
SJT,2013-07-29 22:51,170.00,9.00
SJT,2013-07-29 23:51,190.00,9.00
SJT,2013-07-30 00:51,190.00,8.00
SJT,2013-07-30 01:51,180.00,7.00
SJT,2013-07-30 02:51,170.00,6.00
SJT,2013-07-30 03:51,190.00,7.00
SJT,2013-07-30 04:51,170.00,4.00
SJT,2013-07-30 05:51,180.00,3.00
SJT,2013-07-30 06:51,0.00,0.00
SJT,2013-07-30 07:51,170.00,3.00
SJT,2013-07-30 08:51,180.00,6.00
SJT,2013-07-30 09:51,170.00,7.00
SJT,2013-07-30 10:51,180.00,8.00
SJT,2013-07-30 11:51,190.00,10.00
SJT,2013-07-30 12:51,180.00,12.00
SJT,2013-07-30 13:51,190.00,12.00
SJT,2013-07-30 14:51,200.00,9.00
SJT,2013-07-30 15:51,200.00,12.00
SJT,2013-07-30 16:51,200.00,8.00
SJT,2013-07-30 17:51,190.00,9.00
SJT,2013-07-30 18:51,190.00,12.00
SJT,2013-07-30 19:51,220.00,10.00
SJT,2013-07-30 20:51,210.00,6.00
SJT,2013-07-30 21:51,nan,5.00
SJT,2013-07-30 22:51,220.00,6.00
SJT,2013-07-30 23:51,200.00,7.00
SJT,2013-07-31 00:51,160.00,5.00
SJT,2013-07-31 01:51,180.00,7.00
SJT,2013-07-31 02:51,180.00,6.00
SJT,2013-07-31 03:51,170.00,6.00
SJT,2013-07-31 04:51,180.00,7.00
SJT,2013-07-31 05:51,190.00,6.00
SJT,2013-07-31 06:51,200.00,5.00
SJT,2013-07-31 07:51,180.00,5.00
SJT,2013-07-31 08:51,180.00,9.00
SJT,2013-07-31 09:51,180.00,10.00
SJT,2013-07-31 10:51,180.00,10.00
SJT,2013-07-31 11:51,190.00,9.00
SJT,2013-07-31 12:51,200.00,8.00
SJT,2013-07-31 13:51,190.00,10.00
SJT,2013-07-31 14:51,200.00,9.00
SJT,2013-07-31 15:51,210.00,9.00
SJT,2013-07-31 16:51,210.00,7.00
SJT,2013-07-31 17:51,230.00,6.00
SJT,2013-07-31 18:51,0.00,0.00
SJT,2013-07-31 19:51,40.00,8.00
SJT,2013-07-31 20:51,0.00,0.00
SJT,2013-07-31 21:51,30.00,7.00
SJT,2013-07-31 22:51,100.00,7.00
SJT,2013-07-31 23:51,80.00,8.00
SJT,2013-08-01 00:51,80.00,11.00
SJT,2013-08-01 01:51,70.00,5.00
SJT,2013-08-01 02:51,70.00,6.00
SJT,2013-08-01 03:51,110.00,5.00
SJT,2013-08-01 04:51,0.00,0.00
SJT,2013-08-01 05:51,70.00,3.00
SJT,2013-08-01 06:51,0.00,0.00
SJT,2013-08-01 07:51,260.00,3.00
SJT,2013-08-01 08:51,210.00,6.00
SJT,2013-08-01 09:51,230.00,4.00
SJT,2013-08-01 10:51,200.00,3.00
SJT,2013-08-01 11:51,0.00,0.00
SJT,2013-08-01 12:51,240.00,3.00
SJT,2013-08-01 13:51,240.00,5.00
SJT,2013-08-01 14:51,250.00,7.00
SJT,2013-08-01 15:51,300.00,4.00
SJT,2013-08-01 16:51,280.00,6.00
SJT,2013-08-01 17:51,330.00,8.00
SJT,2013-08-01 18:51,10.00,5.00
SJT,2013-08-01 19:51,340.00,6.00
SJT,2013-08-01 20:51,nan,5.00
SJT,2013-08-01 21:51,nan,3.00
SJT,2013-08-01 22:51,50.00,9.00
SJT,2013-08-01 23:51,80.00,12.00
SJT,2013-08-02 00:51,80.00,9.00
SJT,2013-08-02 01:51,80.00,4.00
SJT,2013-08-02 02:51,110.00,4.00
SJT,2013-08-02 03:51,160.00,8.00
SJT,2013-08-02 04:51,180.00,7.00
SJT,2013-08-02 05:51,180.00,6.00
SJT,2013-08-02 06:51,180.00,3.00
SJT,2013-08-02 07:51,190.00,4.00
SJT,2013-08-02 08:51,200.00,6.00
SJT,2013-08-02 09:51,180.00,6.00
SJT,2013-08-02 10:51,190.00,6.00
SJT,2013-08-02 11:51,180.00,7.00
SJT,2013-08-02 12:51,190.00,4.00
SJT,2013-08-02 13:51,190.00,10.00
SJT,2013-08-02 14:51,190.00,10.00
SJT,2013-08-02 15:51,190.00,13.00
SJT,2013-08-02 16:51,210.00,12.00
SJT,2013-08-02 17:51,170.00,12.00
SJT,2013-08-02 18:51,160.00,10.00
SJT,2013-08-02 19:51,200.00,10.00
SJT,2013-08-02 20:51,200.00,7.00
SJT,2013-08-02 21:51,150.00,9.00
SJT,2013-08-02 22:51,160.00,5.00
SJT,2013-08-02 23:51,170.00,8.00
SJT,2013-08-03 00:51,190.00,5.00
SJT,2013-08-03 01:51,140.00,4.00
SJT,2013-08-03 02:51,170.00,5.00
SJT,2013-08-03 03:51,160.00,6.00
SJT,2013-08-03 04:51,180.00,7.00
SJT,2013-08-03 05:51,190.00,6.00
SJT,2013-08-03 06:51,180.00,7.00
SJT,2013-08-03 07:51,190.00,10.00
SJT,2013-08-03 08:51,190.00,10.00
SJT,2013-08-03 09:51,190.00,10.00
SJT,2013-08-03 10:51,180.00,13.00
SJT,2013-08-03 11:51,190.00,11.00
SJT,2013-08-03 12:51,190.00,13.00
SJT,2013-08-03 13:51,200.00,10.00
SJT,2013-08-03 14:51,200.00,12.00
SJT,2013-08-03 15:51,190.00,10.00
SJT,2013-08-03 16:51,190.00,10.00
SJT,2013-08-03 17:51,200.00,8.00
SJT,2013-08-03 18:51,170.00,6.00
SJT,2013-08-03 19:51,180.00,11.00
SJT,2013-08-03 20:51,140.00,9.00
SJT,2013-08-03 21:51,130.00,12.00
SJT,2013-08-03 22:51,180.00,9.00
SJT,2013-08-03 23:51,120.00,9.00
SJT,2013-08-04 00:51,130.00,7.00
SJT,2013-08-04 01:51,140.00,5.00
SJT,2013-08-04 02:51,160.00,5.00
SJT,2013-08-04 03:51,150.00,7.00
SJT,2013-08-04 04:51,160.00,7.00
SJT,2013-08-04 05:51,170.00,7.00
SJT,2013-08-04 06:51,170.00,11.00
SJT,2013-08-04 07:51,160.00,10.00
SJT,2013-08-04 08:51,180.00,12.00
SJT,2013-08-04 09:51,170.00,11.00
SJT,2013-08-04 10:51,170.00,11.00
SJT,2013-08-04 11:51,180.00,7.00
SJT,2013-08-04 12:51,200.00,8.00
SJT,2013-08-04 13:51,190.00,9.00
SJT,2013-08-04 14:51,190.00,8.00
SJT,2013-08-04 15:51,160.00,8.00
SJT,2013-08-04 16:51,140.00,10.00
SJT,2013-08-04 17:51,230.00,7.00
SJT,2013-08-04 18:51,140.00,7.00
SJT,2013-08-04 19:51,130.00,10.00
SJT,2013-08-04 20:51,110.00,10.00
SJT,2013-08-04 21:51,160.00,8.00
SJT,2013-08-04 22:51,140.00,6.00
SJT,2013-08-04 23:51,120.00,10.00
SJT,2013-08-05 00:51,130.00,10.00
SJT,2013-08-05 01:51,160.00,9.00
SJT,2013-08-05 02:51,150.00,7.00
SJT,2013-08-05 03:51,150.00,8.00
SJT,2013-08-05 04:51,150.00,5.00
SJT,2013-08-05 05:51,170.00,5.00
SJT,2013-08-05 06:51,160.00,10.00
SJT,2013-08-05 07:51,170.00,10.00
SJT,2013-08-05 08:51,170.00,12.00
SJT,2013-08-05 09:51,180.00,10.00
SJT,2013-08-05 10:51,170.00,7.00
SJT,2013-08-05 11:51,180.00,7.00
SJT,2013-08-05 12:51,180.00,7.00
SJT,2013-08-05 13:51,180.00,9.00
SJT,2013-08-05 14:51,190.00,10.00
SJT,2013-08-05 15:51,170.00,9.00
SJT,2013-08-05 16:51,180.00,8.00
SJT,2013-08-05 17:51,180.00,9.00
SJT,2013-08-05 18:51,140.00,9.00
SJT,2013-08-05 19:51,150.00,13.00
SJT,2013-08-05 20:51,160.00,9.00
SJT,2013-08-05 21:51,160.00,10.00
SJT,2013-08-05 22:51,200.00,6.00
SJT,2013-08-05 23:51,170.00,9.00
SJT,2013-08-06 00:51,190.00,8.00
SJT,2013-08-06 01:51,180.00,6.00
SJT,2013-08-06 02:51,150.00,5.00
SJT,2013-08-06 03:51,180.00,5.00
SJT,2013-08-06 04:51,160.00,6.00
SJT,2013-08-06 05:51,180.00,5.00
SJT,2013-08-06 06:51,0.00,0.00
SJT,2013-08-06 07:51,170.00,6.00
SJT,2013-08-06 08:51,190.00,7.00
SJT,2013-08-06 09:51,180.00,6.00
SJT,2013-08-06 10:51,180.00,7.00
SJT,2013-08-06 11:51,180.00,7.00
SJT,2013-08-06 12:51,160.00,4.00
SJT,2013-08-06 13:51,180.00,9.00
SJT,2013-08-06 14:51,200.00,10.00
SJT,2013-08-06 15:51,190.00,11.00
SJT,2013-08-06 16:51,190.00,13.00
SJT,2013-08-06 17:51,190.00,9.00
SJT,2013-08-06 18:51,160.00,9.00
SJT,2013-08-06 19:51,nan,5.00
SJT,2013-08-06 20:51,0.00,0.00
SJT,2013-08-06 21:51,140.00,7.00
SJT,2013-08-06 22:51,140.00,7.00
SJT,2013-08-06 23:51,160.00,5.00
SJT,2013-08-07 00:51,190.00,6.00
SJT,2013-08-07 01:25,290.00,21.00
SJT,2013-08-07 01:34,290.00,18.00
SJT,2013-08-07 01:51,240.00,10.00
SJT,2013-08-07 02:12,270.00,8.00
SJT,2013-08-07 02:51,270.00,5.00
SJT,2013-08-07 03:51,190.00,7.00
SJT,2013-08-07 04:51,160.00,4.00
SJT,2013-08-07 05:51,160.00,6.00
SJT,2013-08-07 06:51,160.00,6.00
SJT,2013-08-07 07:51,0.00,0.00
SJT,2013-08-07 08:51,180.00,6.00
SJT,2013-08-07 09:51,190.00,8.00
SJT,2013-08-07 10:51,210.00,7.00
SJT,2013-08-07 11:51,220.00,6.00
SJT,2013-08-07 12:51,260.00,5.00
SJT,2013-08-07 13:51,210.00,10.00
SJT,2013-08-07 14:51,210.00,16.00
SJT,2013-08-07 15:51,220.00,13.00
SJT,2013-08-07 16:51,250.00,11.00
SJT,2013-08-07 17:51,240.00,10.00
SJT,2013-08-07 18:51,200.00,5.00
SJT,2013-08-07 19:51,190.00,9.00
SJT,2013-08-07 20:51,210.00,5.00
SJT,2013-08-07 21:51,190.00,8.00
SJT,2013-08-07 22:51,180.00,10.00
SJT,2013-08-07 23:51,190.00,11.00
SJT,2013-08-08 00:42,280.00,20.00
SJT,2013-08-08 00:51,270.00,16.00
SJT,2013-08-08 01:46,310.00,15.00
SJT,2013-08-08 01:51,310.00,12.00
SJT,2013-08-08 02:32,100.00,11.00
SJT,2013-08-08 02:42,80.00,14.00
SJT,2013-08-08 02:51,90.00,9.00
SJT,2013-08-08 03:18,90.00,6.00
SJT,2013-08-08 03:51,0.00,0.00
SJT,2013-08-08 04:11,160.00,6.00
SJT,2013-08-08 04:51,180.00,5.00
SJT,2013-08-08 05:01,100.00,6.00
SJT,2013-08-08 05:41,360.00,3.00
SJT,2013-08-08 05:51,0.00,0.00
SJT,2013-08-08 06:51,0.00,0.00
SJT,2013-08-08 07:51,90.00,3.00
SJT,2013-08-08 08:51,0.00,0.00
SJT,2013-08-08 09:51,0.00,0.00
SJT,2013-08-08 10:51,210.00,3.00
SJT,2013-08-08 11:51,180.00,5.00
SJT,2013-08-08 12:51,200.00,6.00
SJT,2013-08-08 13:51,180.00,7.00
SJT,2013-08-08 14:51,210.00,10.00
SJT,2013-08-08 15:51,210.00,8.00
SJT,2013-08-08 16:51,200.00,7.00
SJT,2013-08-08 17:51,190.00,14.00
SJT,2013-08-08 18:51,180.00,6.00
SJT,2013-08-08 19:51,160.00,11.00
SJT,2013-08-08 20:51,230.00,6.00
SJT,2013-08-08 21:51,220.00,11.00
SJT,2013-08-08 22:51,170.00,8.00
SJT,2013-08-08 23:18,190.00,11.00
SJT,2013-08-08 23:51,290.00,19.00
SJT,2013-08-08 23:58,270.00,14.00
SJT,2013-08-09 00:51,240.00,28.00
SJT,2013-08-09 01:09,180.00,22.00
SJT,2013-08-09 01:14,110.00,11.00
SJT,2013-08-09 01:17,100.00,11.00
SJT,2013-08-09 01:22,90.00,12.00
SJT,2013-08-09 01:49,150.00,9.00
SJT,2013-08-09 01:51,150.00,9.00
SJT,2013-08-09 02:51,170.00,6.00
SJT,2013-08-09 03:51,100.00,10.00
SJT,2013-08-09 04:51,0.00,0.00
SJT,2013-08-09 05:51,0.00,0.00
SJT,2013-08-09 06:51,190.00,4.00
SJT,2013-08-09 07:51,190.00,4.00
SJT,2013-08-09 08:51,0.00,0.00
SJT,2013-08-09 09:51,0.00,0.00
SJT,2013-08-09 10:51,180.00,4.00
SJT,2013-08-09 11:51,230.00,3.00
SJT,2013-08-09 12:51,0.00,0.00
SJT,2013-08-09 13:51,50.00,7.00
SJT,2013-08-09 14:51,50.00,3.00
SJT,2013-08-09 15:51,140.00,3.00
SJT,2013-08-09 16:51,160.00,9.00
SJT,2013-08-09 17:51,190.00,8.00
SJT,2013-08-09 18:51,190.00,10.00
SJT,2013-08-09 19:51,180.00,8.00
SJT,2013-08-09 20:51,nan,3.00
SJT,2013-08-09 21:51,nan,3.00
SJT,2013-08-09 22:51,90.00,11.00
SJT,2013-08-09 23:51,70.00,9.00
SJT,2013-08-10 00:51,70.00,5.00
SJT,2013-08-10 01:51,30.00,6.00
SJT,2013-08-10 02:51,340.00,9.00
SJT,2013-08-10 03:51,10.00,4.00
SJT,2013-08-10 04:51,50.00,10.00
SJT,2013-08-10 05:51,40.00,10.00
SJT,2013-08-10 06:51,50.00,8.00
SJT,2013-08-10 07:51,50.00,7.00
SJT,2013-08-10 08:51,40.00,6.00
SJT,2013-08-10 09:51,70.00,3.00
SJT,2013-08-10 10:51,30.00,3.00
SJT,2013-08-10 11:51,20.00,4.00
SJT,2013-08-10 12:51,60.00,4.00
SJT,2013-08-10 13:51,30.00,10.00
SJT,2013-08-10 14:51,30.00,10.00
SJT,2013-08-10 15:51,50.00,7.00
SJT,2013-08-10 16:51,20.00,5.00
SJT,2013-08-10 17:51,20.00,7.00
SJT,2013-08-10 18:51,60.00,11.00
SJT,2013-08-10 19:51,60.00,12.00
SJT,2013-08-10 20:51,50.00,7.00
SJT,2013-08-10 21:51,60.00,12.00
SJT,2013-08-10 22:51,60.00,8.00
SJT,2013-08-10 23:51,70.00,9.00
SJT,2013-08-11 00:51,70.00,8.00
SJT,2013-08-11 01:51,150.00,12.00
SJT,2013-08-11 02:51,190.00,6.00
SJT,2013-08-11 03:51,0.00,0.00
SJT,2013-08-11 04:51,270.00,4.00
SJT,2013-08-11 05:51,0.00,0.00
SJT,2013-08-11 06:51,0.00,0.00
SJT,2013-08-11 07:51,0.00,0.00
SJT,2013-08-11 08:51,210.00,3.00
SJT,2013-08-11 09:51,0.00,0.00
SJT,2013-08-11 10:51,0.00,0.00
SJT,2013-08-11 11:51,190.00,3.00
SJT,2013-08-11 12:51,0.00,0.00
SJT,2013-08-11 13:51,0.00,0.00
SJT,2013-08-11 14:51,nan,3.00
SJT,2013-08-11 15:51,260.00,4.00
SJT,2013-08-11 16:51,0.00,0.00
SJT,2013-08-11 17:51,180.00,6.00
SJT,2013-08-11 18:51,nan,6.00
SJT,2013-08-11 19:51,100.00,9.00
SJT,2013-08-11 20:51,120.00,7.00
SJT,2013-08-11 21:51,80.00,13.00
SJT,2013-08-11 22:51,110.00,11.00
SJT,2013-08-11 23:51,90.00,9.00
SJT,2013-08-12 00:51,100.00,10.00
SJT,2013-08-12 01:51,90.00,6.00
SJT,2013-08-12 02:51,190.00,6.00
SJT,2013-08-12 03:51,180.00,6.00
SJT,2013-08-12 04:51,160.00,7.00
SJT,2013-08-12 05:51,160.00,8.00
SJT,2013-08-12 06:51,180.00,9.00
SJT,2013-08-12 07:51,180.00,7.00
SJT,2013-08-12 08:51,180.00,9.00
SJT,2013-08-12 09:51,200.00,5.00
SJT,2013-08-12 10:51,0.00,0.00
SJT,2013-08-12 11:51,0.00,0.00
SJT,2013-08-12 12:51,0.00,0.00
SJT,2013-08-12 13:51,180.00,5.00
SJT,2013-08-12 14:51,220.00,10.00
SJT,2013-08-12 15:51,190.00,9.00
SJT,2013-08-12 16:51,180.00,7.00
SJT,2013-08-12 17:51,nan,4.00
SJT,2013-08-12 18:51,200.00,6.00
SJT,2013-08-12 19:51,160.00,7.00
SJT,2013-08-12 20:51,nan,4.00
SJT,2013-08-12 21:51,130.00,6.00
SJT,2013-08-12 22:51,210.00,8.00
SJT,2013-08-12 23:51,180.00,6.00
SJT,2013-08-13 00:51,170.00,8.00
SJT,2013-08-13 01:51,170.00,6.00
SJT,2013-08-13 02:51,180.00,7.00
SJT,2013-08-13 03:51,180.00,7.00
SJT,2013-08-13 04:51,170.00,7.00
SJT,2013-08-13 05:51,180.00,8.00
SJT,2013-08-13 06:51,180.00,7.00
SJT,2013-08-13 07:51,180.00,5.00
SJT,2013-08-13 08:51,180.00,6.00
SJT,2013-08-13 09:51,180.00,5.00
SJT,2013-08-13 10:51,190.00,7.00
SJT,2013-08-13 11:51,180.00,6.00
SJT,2013-08-13 12:51,180.00,5.00
SJT,2013-08-13 13:51,200.00,8.00
SJT,2013-08-13 14:51,190.00,13.00
SJT,2013-08-13 15:51,180.00,12.00
SJT,2013-08-13 16:51,190.00,7.00
SJT,2013-08-13 17:51,110.00,8.00
SJT,2013-08-13 18:51,200.00,6.00
SJT,2013-08-13 19:51,190.00,11.00
SJT,2013-08-13 20:51,220.00,9.00
SJT,2013-08-13 21:51,200.00,8.00
SJT,2013-08-13 22:51,140.00,11.00
SJT,2013-08-13 23:51,nan,3.00
SJT,2013-08-14 00:51,70.00,5.00
SJT,2013-08-14 01:51,70.00,4.00
SJT,2013-08-14 02:51,100.00,5.00
SJT,2013-08-14 03:51,140.00,3.00
SJT,2013-08-14 04:51,120.00,4.00
SJT,2013-08-14 05:51,160.00,5.00
SJT,2013-08-14 06:51,190.00,3.00
SJT,2013-08-14 07:51,200.00,4.00
SJT,2013-08-14 08:51,230.00,3.00
SJT,2013-08-14 09:51,180.00,3.00
SJT,2013-08-14 10:51,0.00,0.00
SJT,2013-08-14 11:51,30.00,5.00
SJT,2013-08-14 12:51,20.00,4.00
SJT,2013-08-14 13:51,30.00,9.00
SJT,2013-08-14 14:51,30.00,11.00
SJT,2013-08-14 15:51,40.00,12.00
SJT,2013-08-14 16:51,20.00,13.00
SJT,2013-08-14 17:51,10.00,12.00
SJT,2013-08-14 18:51,10.00,8.00
SJT,2013-08-14 19:51,50.00,8.00
SJT,2013-08-14 20:51,60.00,9.00
SJT,2013-08-14 21:51,80.00,10.00
SJT,2013-08-14 22:51,50.00,14.00
SJT,2013-08-14 23:51,40.00,11.00
SJT,2013-08-15 00:51,50.00,8.00
SJT,2013-08-15 01:51,60.00,6.00
SJT,2013-08-15 02:51,60.00,6.00
SJT,2013-08-15 03:51,60.00,7.00
SJT,2013-08-15 04:51,80.00,5.00
SJT,2013-08-15 05:51,120.00,3.00
SJT,2013-08-15 06:51,60.00,3.00
SJT,2013-08-15 07:51,50.00,4.00
SJT,2013-08-15 08:51,0.00,0.00
SJT,2013-08-15 09:51,130.00,4.00
SJT,2013-08-15 10:51,340.00,4.00
SJT,2013-08-15 11:51,350.00,7.00
SJT,2013-08-15 12:51,40.00,4.00
SJT,2013-08-15 13:51,160.00,6.00
SJT,2013-08-15 14:51,60.00,5.00
SJT,2013-08-15 15:51,nan,6.00
SJT,2013-08-15 16:41,20.00,4.00
SJT,2013-08-15 16:51,0.00,0.00
SJT,2013-08-15 17:51,nan,3.00
SJT,2013-08-15 18:51,nan,5.00
SJT,2013-08-15 19:51,30.00,7.00
SJT,2013-08-15 20:51,nan,3.00
SJT,2013-08-15 21:51,70.00,5.00
SJT,2013-08-15 22:51,80.00,12.00
SJT,2013-08-15 23:51,80.00,16.00
SJT,2013-08-16 00:51,100.00,16.00
SJT,2013-08-16 01:51,110.00,9.00
SJT,2013-08-16 02:51,70.00,3.00
SJT,2013-08-16 03:51,0.00,0.00
SJT,2013-08-16 05:51,80.00,3.00
SJT,2013-08-16 06:51,0.00,0.00
SJT,2013-08-16 07:51,0.00,0.00
SJT,2013-08-16 08:51,0.00,0.00
SJT,2013-08-16 09:51,0.00,0.00
SJT,2013-08-16 10:51,0.00,0.00
SJT,2013-08-16 11:51,0.00,0.00
SJT,2013-08-16 12:51,0.00,0.00
SJT,2013-08-16 13:46,50.00,18.00
SJT,2013-08-16 13:51,50.00,18.00
SJT,2013-08-16 14:40,60.00,19.00
SJT,2013-08-16 14:51,50.00,18.00
SJT,2013-08-16 15:51,50.00,14.00
SJT,2013-08-16 16:51,80.00,19.00
SJT,2013-08-16 17:51,90.00,13.00
SJT,2013-08-16 18:51,100.00,11.00
SJT,2013-08-16 19:51,150.00,4.00
SJT,2013-08-16 20:51,nan,3.00
SJT,2013-08-16 21:51,nan,3.00
SJT,2013-08-16 22:51,50.00,8.00
SJT,2013-08-16 23:51,60.00,9.00
SJT,2013-08-17 00:51,50.00,10.00
SJT,2013-08-17 01:51,70.00,12.00
SJT,2013-08-17 02:51,70.00,10.00
SJT,2013-08-17 03:51,80.00,5.00
SJT,2013-08-17 04:51,60.00,5.00
SJT,2013-08-17 05:51,0.00,0.00
SJT,2013-08-17 06:51,nan,nan
SJT,2013-08-17 07:51,60.00,3.00
SJT,2013-08-17 08:51,0.00,0.00
SJT,2013-08-17 09:51,0.00,0.00
SJT,2013-08-17 10:51,0.00,0.00
SJT,2013-08-17 11:51,0.00,0.00
SJT,2013-08-17 12:51,0.00,0.00
SJT,2013-08-17 13:51,0.00,0.00
SJT,2013-08-17 14:51,0.00,0.00
SJT,2013-08-17 15:51,nan,4.00
SJT,2013-08-17 16:51,nan,5.00
SJT,2013-08-17 17:51,140.00,6.00
SJT,2013-08-17 18:51,90.00,5.00
SJT,2013-08-17 19:51,80.00,8.00
SJT,2013-08-17 20:51,70.00,12.00
SJT,2013-08-17 21:51,50.00,8.00
SJT,2013-08-17 22:51,60.00,9.00
SJT,2013-08-17 23:51,90.00,13.00
SJT,2013-08-18 00:51,90.00,13.00
SJT,2013-08-18 01:51,80.00,8.00
SJT,2013-08-18 02:51,90.00,8.00
SJT,2013-08-18 03:51,90.00,6.00
SJT,2013-08-18 04:51,110.00,9.00
SJT,2013-08-18 05:51,110.00,8.00
SJT,2013-08-18 06:51,120.00,5.00
SJT,2013-08-18 07:51,100.00,3.00
SJT,2013-08-18 08:51,170.00,3.00
SJT,2013-08-18 09:51,100.00,4.00
SJT,2013-08-18 10:51,80.00,3.00
SJT,2013-08-18 11:51,70.00,4.00
SJT,2013-08-18 12:51,0.00,0.00
SJT,2013-08-18 13:51,50.00,3.00
SJT,2013-08-18 14:51,0.00,0.00
SJT,2013-08-18 15:51,120.00,4.00
SJT,2013-08-18 16:51,nan,5.00
SJT,2013-08-18 17:51,nan,6.00
SJT,2013-08-18 18:51,140.00,8.00
SJT,2013-08-18 19:51,0.00,0.00
SJT,2013-08-18 20:51,120.00,8.00
SJT,2013-08-18 21:51,130.00,14.00
SJT,2013-08-18 22:51,90.00,10.00
SJT,2013-08-18 23:51,90.00,14.00
SJT,2013-08-19 00:51,100.00,17.00
SJT,2013-08-19 01:51,100.00,10.00
SJT,2013-08-19 02:51,110.00,8.00
SJT,2013-08-19 03:51,100.00,6.00
SJT,2013-08-19 04:51,0.00,0.00
SJT,2013-08-19 05:51,0.00,0.00
SJT,2013-08-19 06:51,80.00,3.00
SJT,2013-08-19 07:51,120.00,3.00
SJT,2013-08-19 08:51,0.00,0.00
SJT,2013-08-19 09:51,0.00,0.00
SJT,2013-08-19 10:51,0.00,0.00
SJT,2013-08-19 11:51,80.00,5.00
SJT,2013-08-19 12:51,0.00,0.00
SJT,2013-08-19 13:51,200.00,3.00
SJT,2013-08-19 14:51,160.00,8.00
SJT,2013-08-19 15:51,180.00,9.00
SJT,2013-08-19 16:51,180.00,8.00
SJT,2013-08-19 17:51,170.00,7.00
SJT,2013-08-19 18:51,120.00,10.00
SJT,2013-08-19 19:51,80.00,6.00
SJT,2013-08-19 20:51,nan,5.00
SJT,2013-08-19 22:51,110.00,8.00
SJT,2013-08-19 23:51,160.00,8.00
SJT,2013-08-20 00:51,140.00,5.00
SJT,2013-08-20 01:51,120.00,5.00
SJT,2013-08-20 02:51,120.00,5.00
SJT,2013-08-20 03:51,120.00,8.00
SJT,2013-08-20 04:51,120.00,6.00
SJT,2013-08-20 05:51,160.00,4.00
SJT,2013-08-20 06:51,150.00,6.00
SJT,2013-08-20 07:51,170.00,7.00
SJT,2013-08-20 08:51,180.00,5.00
SJT,2013-08-20 09:51,180.00,4.00
SJT,2013-08-20 10:51,180.00,6.00
SJT,2013-08-20 11:51,190.00,7.00
SJT,2013-08-20 12:51,190.00,6.00
SJT,2013-08-20 13:51,170.00,8.00
SJT,2013-08-20 14:51,190.00,12.00
SJT,2013-08-20 15:51,180.00,10.00
SJT,2013-08-20 16:51,180.00,8.00
SJT,2013-08-20 19:51,70.00,10.00
SJT,2013-08-20 23:51,90.00,12.00
SJT,2013-08-21 00:51,80.00,13.00
SJT,2013-08-21 01:51,100.00,8.00
SJT,2013-08-21 03:51,120.00,4.00
SJT,2013-08-21 04:51,60.00,4.00
SJT,2013-08-21 05:51,100.00,3.00
SJT,2013-08-21 07:51,140.00,4.00
SJT,2013-08-21 08:51,170.00,5.00
SJT,2013-08-21 09:51,0.00,0.00
SJT,2013-08-21 10:51,190.00,3.00
SJT,2013-08-21 11:51,230.00,3.00
SJT,2013-08-21 12:51,0.00,0.00
SJT,2013-08-21 13:51,180.00,4.00
SJT,2013-08-21 14:51,200.00,8.00
SJT,2013-08-21 19:51,220.00,6.00
SJT,2013-08-21 20:51,nan,5.00
SJT,2013-08-21 21:51,70.00,10.00
SJT,2013-08-21 22:51,30.00,6.00
SJT,2013-08-21 23:51,60.00,8.00
SJT,2013-08-22 00:51,50.00,8.00
SJT,2013-08-22 01:51,50.00,8.00
SJT,2013-08-22 02:51,70.00,6.00
SJT,2013-08-22 03:51,130.00,9.00
SJT,2013-08-22 04:51,170.00,12.00
SJT,2013-08-22 05:51,180.00,11.00
SJT,2013-08-22 06:51,190.00,4.00
SJT,2013-08-22 07:51,180.00,3.00
SJT,2013-08-22 08:51,160.00,3.00
SJT,2013-08-22 09:51,190.00,3.00
SJT,2013-08-22 10:51,150.00,3.00
SJT,2013-08-22 11:51,0.00,0.00
SJT,2013-08-22 12:51,50.00,4.00
SJT,2013-08-22 13:51,0.00,0.00
SJT,2013-08-22 14:51,160.00,8.00
SJT,2013-08-22 15:51,190.00,6.00
SJT,2013-08-22 16:51,180.00,9.00
SJT,2013-08-22 17:51,120.00,3.00
SJT,2013-08-22 18:51,170.00,9.00
SJT,2013-08-22 19:51,190.00,6.00
SJT,2013-08-22 20:51,160.00,8.00
SJT,2013-08-22 21:51,130.00,6.00
SJT,2013-08-22 22:51,170.00,9.00
SJT,2013-08-23 02:51,0.00,0.00
SJT,2013-08-23 03:51,140.00,3.00
SJT,2013-08-23 04:51,200.00,5.00
SJT,2013-08-23 05:51,160.00,4.00
SJT,2013-08-23 06:51,0.00,0.00
SJT,2013-08-23 07:51,0.00,0.00
SJT,2013-08-23 08:51,190.00,3.00
SJT,2013-08-23 09:51,0.00,0.00
SJT,2013-08-23 10:51,0.00,0.00
SJT,2013-08-23 11:51,0.00,0.00
SJT,2013-08-23 12:51,0.00,0.00
SJT,2013-08-23 13:51,190.00,5.00
SJT,2013-08-23 14:51,210.00,10.00
SJT,2013-08-23 15:51,nan,4.00
SJT,2013-08-23 16:51,nan,6.00
SJT,2013-08-23 17:51,120.00,10.00
