PlantId,year,Month,PlantName,OperatorName,OperatorId,PlantState,CensusRegion,NERCRegion,ReportedPrimeMover,ReportedFuelTypeCode,Netgen,NetGenerationMegawatthours,month_id,daysmonth,monthyear,cap,CF,C_SH1,C_SH2,C_PR,Gen_SH1,Gen_SH2,Gen_PR,season,seasonyear,CF_SH1,CF_SH2,CF_PR,align_raw,align_spd,align_spd3,CF_SH1_hat,CF_SH1_hat_no,CFrat,CFrat_no,CFdiff,CFdiff_no
56488,2011,February,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,34141,369911,2,28,38,100.8000030517578,.5040184259414673,100.8000030517578,148.5,0,34141,45937,,1,13,.50401843,.46032748,,.5045045,.5001964,.4890956,.45038554,.45038554,.89358944,.89358944,-.053632885,-.053632885
56488,2011,March,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,31997,369911,3,31,39,100.8000030517578,.4266539514064789,100.8000030517578,148.5,0,31997,47997,,2,14,.42665395,.43442491,,.4313682,.45726898,.52820086,.44085056,.44085056,1.0332743,1.0332743,.014196604,.014196604
56488,2011,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,36098,369911,4,30,40,100.8000030517578,.4973820447921753,100.8000030517578,148.5,0,36098,55858,,2,14,.49738204,.52242798,,.50880951,.52922612,.55067617,.50114197,.50114197,1.0075594,1.0075594,.0037599206,.0037599206
56488,2011,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,34978,369911,5,31,41,100.8000030517578,.4664031565189362,100.8000030517578,148.5,0,34978,52599,,2,14,.46640316,.47607797,,.4737443,.49548209,.53370428,.45887569,.45887569,.98386061,.98386061,-.0075274706,-.0075274706
56488,2011,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,33657,369911,6,30,42,100.8000030517578,.4637483358383179,100.8000030517578,148.5,0,33657,51203,,3,15,.46374834,.47889075,,.4990449,.52585739,.57798791,.46357349,.46357349,.99962294,.99962294,-.00017485023,-.00017485023
56488,2011,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,21864,369911,7,31,43,100.8000030517578,.2915386557579041,100.8000030517578,148.5,0,21864,38115,,3,15,.29153866,.34498209,,.47644758,.49548069,.53193212,.31872979,.31872979,1.0932677,1.0932677,.027191132,.027191132
56488,2011,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,20687,369911,8,31,44,100.8000030517578,.2758443057537079,100.8000030517578,148.5,0,20687,31788,,3,15,.27584431,.28771588,,.41518301,.42371598,.44998866,.28887844,.28887844,1.0472518,1.0472518,.013034135,.013034135
56488,2011,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,20671,369911,9,30,45,100.8000030517578,.2848186790943146,100.8000030517578,148.5,0,20671,31986,,4,16,.28481868,.29915825,,.45975432,.4643788,.47609982,.30641386,.30641386,1.0758208,1.0758208,.02159518,.02159518
56488,2011,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,35525,369911,10,31,46,100.8000030517578,.4736969769001007,100.8000030517578,148.5,0,35525,54195,,4,16,.47369698,.49052352,,.56298602,.56156886,.5658136,.46508706,.46508706,.98182398,.98182398,-.0086099207,-.0086099207
56488,2011,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,38189,369911,11,30,47,100.8000030517578,.5261932015419006,100.8000030517578,148.5,0,38189,56820,,4,16,.5261932,.53142536,,.56006008,.5589624,.5543642,.52021974,.52021974,.98864776,.98864776,-.0059734583,-.0059734583
56488,2011,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,33320,369911,12,31,48,100.8000030517578,.4442950785160065,100.8000030517578,148.5,0,33320,50710,,1,16,.44429508,.4589805,,.60884684,.58485889,.53591132,.44247723,.44247723,.99590844,.99590844,-.0018178523,-.0018178523
56488,2012,January,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,36255,352083,1,31,49,100.8000030517578,.4834309220314026,100.8000030517578,148.5,0,36255,55750,,1,17,.48343092,.50459796,,.60156381,.59101456,.5607698,.49299982,.49299982,1.0197937,1.0197937,.0095688999,.0095688999
56488,2012,February,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,23778,352083,2,29,50,100.8000030517578,.3389264941215515,100.8000030517578,148.5,0,23778,36682,,1,17,.33892649,.35490924,,.57159746,.56178057,.56234831,.37576145,.37576145,1.1086812,1.1086812,.036834955,.036834955
56488,2012,March,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,36161,352083,3,31,51,100.8000030517578,.4821775257587433,100.8000030517578,148.5,0,36161,48445,,2,18,.48217753,.43847978,,.59922302,.61519766,.63856876,.45848265,.45848265,.95085859,.95085859,-.023694873,-.023694873
56488,2012,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,30191,352083,4,30,52,100.8000030517578,.415991485118866,100.8000030517578,148.5,0,30191,43974,,2,18,.41599149,.41127947,,.50642926,.52633655,.57397372,.41822347,.41822347,1.0053655,1.0053655,.0022319853,.0022319853
56488,2012,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,39680,352083,5,31,53,100.8000030517578,.5291005373001099,100.8000030517578,148.5,0,39680,58897,,2,18,.52910054,.53308171,,.50585216,.52667564,.57227731,.51465178,.51465178,.97269183,.97269183,-.014448762,-.014448762
56488,2012,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,38096,352083,6,30,54,100.8000030517578,.5249118208885193,100.8000030517578,148.5,0,38096,60510,,3,19,.52491182,.56593716,,.55555558,.58216304,.61498797,.54381877,.54381877,1.0360193,1.0360193,.018906951,.018906951
56488,2012,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,30125,352083,7,31,55,100.8000030517578,.4016923606395721,100.8000030517578,148.5,0,30125,46454,,3,19,.40169236,.42045906,,.53126985,.55720747,.60340303,.39199623,.39199623,.97586179,.97586179,-.009696126,-.009696126
56488,2012,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,26137,352083,8,31,56,100.8000030517578,.3485156297683716,100.8000030517578,148.5,0,26137,36045,,3,19,.34851563,.32624632,,.47108066,.47651231,.47850272,.3288126,.3288126,.94346589,.94346589,-.019703031,-.019703031
56488,2012,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,18150,352083,9,30,57,100.8000030517578,.2500826716423035,100.8000030517578,148.5,0,18150,26991,117,4,20,.25008267,.25244108,.00080845773,.45886999,.46616143,.48747733,.24883804,.27535656,.99502313,1.1010622,-.0012446344,.025273889
56488,2012,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,22697,352083,10,31,58,100.8000030517578,.3026460409164429,100.8000030517578,148.5,0,22697,32522,45757,4,20,.30264604,.29435936,.30597684,.55960047,.5567072,.55372411,.29319549,.31004965,.96877354,1.0244629,-.0094505548,.0074036121
56488,2012,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,26949,352083,11,30,59,100.8000030517578,.3713210821151733,100.8000030517578,148.5,0,26949,39243,65559,4,20,.37132108,.36703143,.45300579,.56760919,.57329166,.58520848,.3820163,.39427739,1.0288031,1.0618234,.010695219,.022956312
56488,2012,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,23864,352083,12,31,60,100.8000030517578,.3182070255279541,100.8000030517578,148.5,0,23864,2151,71615,1,20,.31820703,.019468883,.47888917,.563146,.55205619,.53802156,.070198536,.089343466,.22060649,.28077149,-.24800849,-.22886357
56488,2013,January,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,30447,369834,1,31,61,100.8000030517578,.4059859812259674,100.8000030517578,148.5,0,30447,44096,67747,1,21,.40598598,.39911661,.45302385,.57549214,.58024782,.59706664,.41020206,.42073327,1.0103848,1.0363246,.0042160749,.014747292
56488,2013,February,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,28541,369834,2,28,62,100.8000030517578,.4213464856147766,100.8000030517578,148.5,0,28541,41790,75253,1,21,.42134649,.41877106,.55713248,.54143691,.53590095,.5479635,.42070892,.43840349,.99848688,1.0404822,-.00063756108,.017057002
56488,2013,March,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,29394,369834,3,31,63,100.8000030517578,.3919450640678406,100.8000030517578,148.5,0,29394,42946,75684,2,22,.39194506,.38870788,.50609857,.46452755,.4630875,.46973044,.38788757,.41699508,.98964781,1.063912,-.0040574968,.025050014
56488,2013,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,33466,369834,4,30,64,100.8000030517578,.4611166119575501,100.8000030517578,148.5,0,33466,50225,78471,2,22,.46111661,.46974373,.54222637,.52174908,.52971566,.53947115,.45606342,.47499689,.98904139,1.0301014,-.0050531924,.013880283
56488,2013,May,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,33679,369834,5,31,65,100.8000030517578,.4490820467472076,100.8000030517578,148.5,0,33679,52872,77843,2,22,.44908205,.47854894,.52053577,.52151269,.51517838,.50592542,.45283839,.47666565,1.0083644,1.0614222,.0037563443,.027583599
56488,2013,June,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,30759,369834,6,30,66,100.8000030517578,.4238177835941315,100.8000030517578,148.5,0,30759,49143,75592,3,23,.42381778,.45962402,.52233279,.52909273,.54935044,.58819366,.4544923,.46631792,1.0723766,1.1002792,.030674517,.042500138
56488,2013,July,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,24609,369834,7,31,67,100.8000030517578,.3281410038471222,100.8000030517578,148.5,0,24609,39768,61099,3,23,.328141,.35994351,.40856871,.48793653,.50913763,.56325966,.33554313,.35100621,1.0225577,1.069681,.007402122,.022865206
56488,2013,August,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,27753,369834,8,31,68,100.8000030517578,.3700636625289917,100.8000030517578,148.5,0,27753,37786,47807,3,23,.37006366,.34200427,.31968519,.48468816,.50420552,.52585214,.33562866,.35654891,.90694845,.96347994,-.034435004,-.013514757
56488,2013,September,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,35499,369834,9,30,69,100.8000030517578,.4891286194324493,100.8000030517578,148.5,0,35499,53005,77584,4,24,.48912862,.4957445,.53609729,.53883004,.5672664,.60244834,.48441857,.49416465,.99037051,1.0102959,-.0047100484,.0050360262
56488,2013,October,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,39040,369834,10,31,70,100.8000030517578,.5205666422843933,100.8000030517578,148.5,0,39040,57495,82484,4,24,.52056664,.52039212,.55157012,.58638495,.58899313,.59668106,.49894077,.50952822,.95845705,.97879535,-.021625876,-.011038423
56488,2013,November,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,31708,369834,11,30,71,100.8000030517578,.4368937313556671,100.8000030517578,148.5,0,31708,44467,74558,4,24,.43689373,.4158904,.51518798,.57074457,.57596457,.59020877,.43451071,.44604236,.99454552,1.0209402,-.0023830235,.0091486275
56488,2013,December,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,24939,369834,12,31,72,100.8000030517578,.332541286945343,100.8000030517578,148.5,0,24939,40718,61792,1,24,.33254129,.36854205,.41320279,.55968255,.54065794,.50197124,.35939443,.38379854,1.0807513,1.154138,.026853144,.051257253
56488,2014,January,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,35680,382167,1,31,73,100.8000030517578,.4757637679576874,100.8000030517578,148.5,0,35680,51666,85317,1,25,.47576377,.46763334,.57051438,.57503021,.55489624,.50838941,.46985352,.4933213,.98757732,1.0369039,-.0059102476,.017557532
56488,2014,February,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,25220,382167,2,28,74,100.8000030517578,.3723190426826477,100.8000030517578,148.5,0,25220,36299,59678,1,25,.37231904,.36374658,.44182363,.48996797,.49236408,.50748932,.38978282,.41338193,1.0469054,1.1102896,.017463773,.041062891
56488,2014,March,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,40370,382167,3,31,75,100.8000030517578,.5383011102676392,100.8000030517578,148.5,0,40370,58191,90367,2,26,.53830111,.52669168,.60428369,.54570258,.54411328,.55029976,.54128695,.55864066,1.0055468,1.0377847,.0029858351,.020339549
56488,2014,April,Smoky Hills Wind Project Phase I,Smoky Hills Wind Farm I LLC,55886,KS,WNC,SPP,WT,WND,45362,382167,4,30,76,100.8000030517578,.6250275373458862,100.8000030517578,148.5,0,45362,62682,96934,2,26,.62502754,.58625138,.66980374,.54106617,.56137723,.58568364,.58439791,.59658968,.93499547,.95450145,-.040629625,-.028437853
